Marshall,Iowa,"39,369"
Mills,Iowa,"15,109"
Mitchell,Iowa,"10,586"
Monona,Iowa,"8,615"
Monroe,Iowa,"7,707"
Montgomery,Iowa,"9,917"
Muscatine,Iowa,"42,664"
O'Brien,Iowa,"13,753"
Osceola,Iowa,"5,958"
Page,Iowa,"15,107"
Palo Alto,Iowa,"8,886"
Plymouth,Iowa,"25,177"
Pocahontas,Iowa,"6,619"
Polk,Iowa,"490,161"
Pottawattamie,Iowa,"93,206"
Poweshiek,Iowa,"18,504"
Ringgold,Iowa,"4,894"
Sac,Iowa,"9,721"
Scott,Iowa,"172,943"
Shelby,Iowa,"11,454"
Sioux,Iowa,"34,855"
Story,Iowa,"97,117"
Tama,Iowa,"16,854"
Taylor,Iowa,"6,121"
Union,Iowa,"12,241"
Van Buren,Iowa,"7,044"
Wapello,Iowa,"34,969"
Warren,Iowa,"51,466"
Washington,Iowa,"21,965"
Wayne,Iowa,"6,441"
Webster,Iowa,"35,904"
Winnebago,Iowa,"10,354"
Winneshiek,Iowa,"19,991"
Woodbury,Iowa,"103,107"
Worth,Iowa,"7,381"
Wright,Iowa,"12,562"
Allen,Kansas,"12,369"
Anderson,Kansas,"7,858"
Atchison,Kansas,"16,073"
Barber,Kansas,"4,427"
Barton,Kansas,"25,779"
Bourbon,Kansas,"14,534"
Brown,Kansas,"9,564"
Butler,Kansas,"66,911"
Chase,Kansas,"2,648"
Chautauqua,Kansas,"3,250"
Cherokee,Kansas,"19,939"
Cheyenne,Kansas,"2,657"
Clark,Kansas,"1,994"
Clay,Kansas,"8,002"
Cloud,Kansas,"8,786"
Coffey,Kansas,"8,179"
Comanche,Kansas,"1,700"
Cowley,Kansas,"34,908"
Crawford,Kansas,"38,818"
Decatur,Kansas,"2,827"
Dickinson,Kansas,"18,466"
Doniphan,Kansas,"7,600"
Douglas,Kansas,"122,259"
Edwards,Kansas,"2,798"
Elk,Kansas,"2,530"
Ellis,Kansas,"28,553"
Ellsworth,Kansas,"6,102"
Finney,Kansas,"36,467"
Ford,Kansas,"33,619"
Franklin,Kansas,"25,544"
Geary,Kansas,"31,670"
Gove,Kansas,"2,636"
Graham,Kansas,"2,482"
Grant,Kansas,"7,150"
Gray,Kansas,"5,988"
Greeley,Kansas,"1,232"
Greenwood,Kansas,"5,982"
Hamilton,Kansas,"2,539"
Harper,Kansas,"5,436"
Harvey,Kansas,"34,429"
Haskell,Kansas,"3,968"
Hodgeman,Kansas,"1,794"
Jackson,Kansas,"13,171"
Jefferson,Kansas,"19,043"
Jewell,Kansas,"2,879"
Johnson,Kansas,"602,401"
Kearny,Kansas,"3,838"
Kingman,Kansas,"7,152"
Kiowa,Kansas,"2,475"
Labette,Kansas,"19,618"
Lane,Kansas,"1,535"
Leavenworth,Kansas,"81,758"
Lincoln,Kansas,"2,962"
Linn,Kansas,"9,703"
Logan,Kansas,"2,794"
Lyon,Kansas,"33,195"
McPherson,Kansas,"28,542"
Marion,Kansas,"11,884"
Marshall,Kansas,"9,707"
Meade,Kansas,"4,033"
Miami,Kansas,"34,237"
Mitchell,Kansas,"5,979"
Montgomery,Kansas,"31,829"
Morris,Kansas,"5,620"
Morton,Kansas,"2,587"
Nemaha,Kansas,"10,231"
Neosho,Kansas,"16,007"
Ness,Kansas,"2,750"
Norton,Kansas,"5,361"
Osage,Kansas,"15,949"
Osborne,Kansas,"3,421"
Ottawa,Kansas,"5,704"
Pawnee,Kansas,"6,414"
Phillips,Kansas,"5,234"
Pottawatomie,Kansas,"24,383"
Pratt,Kansas,"9,164"
Rawlins,Kansas,"2,530"
Reno,Kansas,"61,998"
Republic,Kansas,"4,636"
Rice,Kansas,"9,537"
Riley,Kansas,"74,232"
Rooks,Kansas,"4,920"
Rush,Kansas,"3,036"
Russell,Kansas,"6,856"
Saline,Kansas,"54,224"
Scott,Kansas,"4,823"
Sedgwick,Kansas,"516,042"
Seward,Kansas,"21,428"
Shawnee,Kansas,"176,875"
Sheridan,Kansas,"2,521"
Sherman,Kansas,"5,917"
Smith,Kansas,"3,583"
Stafford,Kansas,"4,156"
Stanton,Kansas,"2,006"
Stevens,Kansas,"5,485"
Sumner,Kansas,"22,836"
Thomas,Kansas,"7,777"
Trego,Kansas,"2,803"
Wabaunsee,Kansas,"6,931"
Wallace,Kansas,"1,518"
Washington,Kansas,"5,406"
Wichita,Kansas,"2,119"
Wilson,Kansas,"8,525"
Woodson,Kansas,"3,138"
Wyandotte,Kansas,"165,429"
Adair,Kentucky,"19,202"
Allen,Kentucky,"21,315"
Anderson,Kentucky,"22,747"
Ballard,Kentucky,"7,888"
Barren,Kentucky,"44,249"
Bath,Kentucky,"12,500"
Bell,Kentucky,"26,032"
Boone,Kentucky,"133,581"
Bourbon,Kentucky,"19,788"
Boyd,Kentucky,"46,718"
Boyle,Kentucky,"30,060"
Bracken,Kentucky,"8,303"
Breathitt,Kentucky,"12,630"
Breckinridge,Kentucky,"20,477"
Bullitt,Kentucky,"81,676"
Butler,Kentucky,"12,879"
Caldwell,Kentucky,"12,747"
Calloway,Kentucky,"39,001"
Campbell,Kentucky,"93,584"
Carlisle,Kentucky,"4,760"
Carroll,Kentucky,"10,631"
Carter,Kentucky,"26,797"
Casey,Kentucky,"16,159"
Christian,Kentucky,"70,461"
Clark,Kentucky,"36,263"
Clay,Kentucky,"19,901"
Clinton,Kentucky,"10,218"
Crittenden,Kentucky,"8,806"
Cumberland,Kentucky,"6,614"
Daviess,Kentucky,"101,511"
Edmonson,Kentucky,"12,150"
Elliott,Kentucky,"7,517"
Estill,Kentucky,"14,106"
Fayette,Kentucky,"323,152"
Fleming,Kentucky,"14,581"
Floyd,Kentucky,"35,589"
Franklin,Kentucky,"50,991"
Fulton,Kentucky,"5,969"
Gallatin,Kentucky,"8,869"
Garrard,Kentucky,"17,666"
Grant,Kentucky,"25,069"
Graves,Kentucky,"37,266"
Grayson,Kentucky,"26,427"
Green,Kentucky,"10,941"
Greenup,Kentucky,"35,098"
Hancock,Kentucky,"8,722"
Hardin,Kentucky,"110,958"
Harlan,Kentucky,"26,010"
Harrison,Kentucky,"18,886"
Hart,Kentucky,"19,035"
Henderson,Kentucky,"45,210"
Henry,Kentucky,"16,126"
Hickman,Kentucky,"4,380"
Hopkins,Kentucky,"44,686"
Jackson,Kentucky,"13,329"
Jefferson,Kentucky,"766,757"
Jessamine,Kentucky,"54,115"
Johnson,Kentucky,"22,188"
Kenton,Kentucky,"166,998"
Knott,Kentucky,"14,806"
Knox,Kentucky,"31,145"
LaRue,Kentucky,"14,398"
Laurel,Kentucky,"60,813"
Lawrence,Kentucky,"15,317"
Lee,Kentucky,"7,403"
Leslie,Kentucky,"9,877"
Letcher,Kentucky,"21,553"
Lewis,Kentucky,"13,275"
Lincoln,Kentucky,"24,549"
Livingston,Kentucky,"9,194"
Logan,Kentucky,"27,102"
Lyon,Kentucky,"8,210"
McCracken,Kentucky,"65,418"
McCreary,Kentucky,"17,231"
McLean,Kentucky,"9,207"
Madison,Kentucky,"92,987"
Magoffin,Kentucky,"12,161"
Marion,Kentucky,"19,273"
Marshall,Kentucky,"31,100"
Martin,Kentucky,"11,195"
Mason,Kentucky,"17,070"
Meade,Kentucky,"28,572"
Menifee,Kentucky,"6,489"
Mercer,Kentucky,"21,933"
Metcalfe,Kentucky,"10,071"
Monroe,Kentucky,"10,650"
Montgomery,Kentucky,"28,157"
Morgan,Kentucky,"13,309"
Muhlenberg,Kentucky,"30,622"
Nelson,Kentucky,"46,233"
Nicholas,Kentucky,"7,269"
Ohio,Kentucky,"23,994"
Oldham,Kentucky,"66,799"
Owen,Kentucky,"10,901"
Owsley,Kentucky,"4,415"
Pendleton,Kentucky,"14,590"
Perry,Kentucky,"25,758"
Pike,Kentucky,"57,876"
Powell,Kentucky,"12,359"
Pulaski,Kentucky,"64,979"
Robertson,Kentucky,"2,108"
Rockcastle,Kentucky,"16,695"
Rowan,Kentucky,"24,460"
Russell,Kentucky,"17,923"
Scott,Kentucky,"57,004"
Shelby,Kentucky,"49,024"
Simpson,Kentucky,"18,572"
Spencer,Kentucky,"19,351"
Taylor,Kentucky,"25,769"
Todd,Kentucky,"12,294"
Trigg,Kentucky,"14,651"
Trimble,Kentucky,"8,471"
Union,Kentucky,"14,381"
Warren,Kentucky,"132,896"
Washington,Kentucky,"12,095"
Wayne,Kentucky,"20,333"
Webster,Kentucky,"12,942"
Whitley,Kentucky,"36,264"
Wolfe,Kentucky,"7,157"
Woodford,Kentucky,"26,734"
Acadia Parish,Louisiana,"62,045"
Allen Parish,Louisiana,"25,627"
Ascension Parish,Louisiana,"126,604"
Assumption Parish,Louisiana,"21,891"
Avoyelles Parish,Louisiana,"40,144"
Beauregard Parish,Louisiana,"37,497"
Bienville Parish,Louisiana,"13,241"
Bossier Parish,Louisiana,"127,039"
Caddo Parish,Louisiana,"240,204"
Calcasieu Parish,Louisiana,"203,436"
Caldwell Parish,Louisiana,"9,918"
Cameron Parish,Louisiana,"6,973"
Catahoula Parish,Louisiana,"9,494"
Claiborne Parish,Louisiana,"15,670"
Concordia Parish,Louisiana,"19,259"
De Soto Parish,Louisiana,"27,463"
East Baton Rouge Parish,Louisiana,"440,059"
East Carroll Parish,Louisiana,"6,861"
East Feliciana Parish,Louisiana,"19,135"
Evangeline Parish,Louisiana,"33,395"
Franklin Parish,Louisiana,"20,015"
Grant Parish,Louisiana,"22,389"
Iberia Parish,Louisiana,"69,830"
Iberville Parish,Louisiana,"32,511"
Jackson Parish,Louisiana,"15,744"
Jefferson Parish,Louisiana,"432,493"
Jefferson Davis Parish,Louisiana,"31,368"
Lafayette Parish,Louisiana,"244,390"
Lafourche Parish,Louisiana,"97,614"
LaSalle Parish,Louisiana,"14,892"
Lincoln Parish,Louisiana,"46,742"
Livingston Parish,Louisiana,"140,789"
Madison Parish,Louisiana,"10,951"
Morehouse Parish,Louisiana,"24,874"
Natchitoches Parish,Louisiana,"38,158"
Orleans Parish[q],Louisiana,"390,144"
Ouachita Parish,Louisiana,"153,279"
Plaquemines Parish,Louisiana,"23,197"
Pointe Coupee Parish,Louisiana,"21,730"
Rapides Parish,Louisiana,"129,648"
Red River Parish,Louisiana,"8,442"
Richland Parish,Louisiana,"20,122"
Sabine Parish,Louisiana,"23,884"
St. Bernard Parish,Louisiana,"47,244"
St. Charles Parish,Louisiana,"53,100"
St. Helena Parish,Louisiana,"10,132"
St. James Parish,Louisiana,"21,096"
St. John the Baptist Parish,Louisiana,"42,837"
St. Landry Parish,Louisiana,"82,124"
St. Martin Parish,Louisiana,"53,431"
St. Mary Parish,Louisiana,"49,348"
St. Tammany Parish,Louisiana,"260,419"
Tangipahoa Parish,Louisiana,"134,758"
Tensas Parish,Louisiana,"4,334"
Terrebonne Parish,Louisiana,"110,461"
Union Parish,Louisiana,"22,108"
Vermilion Parish,Louisiana,"59,511"
Vernon Parish,Louisiana,"47,429"
Washington Parish,Louisiana,"46,194"
Webster Parish,Louisiana,"38,340"
West Baton Rouge Parish,Louisiana,"26,465"
West Carroll Parish,Louisiana,"10,830"
West Feliciana Parish,Louisiana,"15,568"
Winn Parish,Louisiana,"13,904"
Androscoggin,Maine,"108,277"
Aroostook,Maine,"67,055"
Cumberland,Maine,"295,003"
Franklin,Maine,"30,199"
Hancock,Maine,"54,987"
Kennebec,Maine,"122,302"
Knox,Maine,"39,772"
Lincoln,Maine,"34,634"
Oxford,Maine,"57,975"
Penobscot,Maine,"152,148"
Piscataquis,Maine,"16,785"
Sagadahoc,Maine,"35,856"
Somerset,Maine,"50,484"
Waldo,Maine,"39,715"
Washington,Maine,"31,379"
York,Maine,"207,641"
Allegany,Maryland,"70,416"
Anne Arundel,Maryland,"579,234"
Baltimore,Maryland,"827,370"
Calvert,Maryland,"92,525"
Caroline,Maryland,"33,406"
Carroll,Maryland,"168,447"
Cecil,Maryland,"102,855"
Charles,Maryland,"163,257"
Dorchester,Maryland,"31,929"
Frederick,Maryland,"259,547"
Garrett,Maryland,"29,014"
Harford,Maryland,"255,441"
Howard,Maryland,"325,690"
Kent,Maryland,"19,422"
Montgomery,Maryland,"1,050,688"
Prince George's,Maryland,"909,327"
Queen Anne's,Maryland,"50,381"
St. Mary's,Maryland,"113,510"
Somerset,Maryland,"25,616"
Talbot,Maryland,"37,181"
Washington,Maryland,"151,049"
Wicomico,Maryland,"103,609"
Worcester,Maryland,"52,276"
Baltimore City[r],Maryland,"593,490"
Barnstable,Massachusetts,"212,990"
Berkshire[n],Massachusetts,"124,944"
Bristol,Massachusetts,"565,217"
Dukes,Massachusetts,"17,332"
Essex[n],Massachusetts,"789,034"
Franklin[n],Massachusetts,"70,180"
Hampden[n],Massachusetts,"466,372"
Hampshire[n],Massachusetts,"160,830"
Middlesex[n],Massachusetts,"1,611,699"
"Nantucket, Town and County of[s]",Massachusetts,"11,399"
Norfolk,Massachusetts,"706,775"
Plymouth,Massachusetts,"521,202"
Suffolk[n],Massachusetts,"803,907"
Worcester[n],Massachusetts,"830,622"
Alcona,Michigan,"10,405"
Alger,Michigan,"9,108"
Allegan,Michigan,"118,081"
Alpena,Michigan,"28,405"
Antrim,Michigan,"23,324"
Arenac,Michigan,"14,883"
Baraga,Michigan,"8,209"
Barry,Michigan,"61,550"
Bay,Michigan,"103,126"
Benzie,Michigan,"17,766"
Berrien,Michigan,"153,401"
Branch,Michigan,"43,517"
Calhoun,Michigan,"134,159"
Cass,Michigan,"51,787"
Charlevoix,Michigan,"26,143"
Cheboygan,Michigan,"25,276"
Chippewa,Michigan,"37,349"
Clare,Michigan,"30,950"
Clinton,Michigan,"79,595"
Crawford,Michigan,"14,029"
Delta,Michigan,"35,784"
Dickinson,Michigan,"25,239"
Eaton,Michigan,"110,268"
Emmet,Michigan,"33,415"
Genesee,Michigan,"405,813"
Gladwin,Michigan,"25,449"
Gogebic,Michigan,"13,975"
Grand Traverse,Michigan,"93,088"
Gratiot,Michigan,"40,711"
Hillsdale,Michigan,"45,605"
Houghton,Michigan,"35,684"
Huron,Michigan,"30,981"
Ingham,Michigan,"292,406"
Ionia,Michigan,"64,697"
Iosco,Michigan,"25,127"
Iron,Michigan,"11,066"
Isabella,Michigan,"69,872"
Jackson,Michigan,"158,510"
Kalamazoo,Michigan,"265,066"
Kalkaska,Michigan,"18,038"
Kent,Michigan,"656,955"
Keweenaw,Michigan,"2,116"
Lake,Michigan,"11,853"
Lapeer,Michigan,"87,607"
Leelanau,Michigan,"21,761"
Lenawee,Michigan,"98,451"
Livingston,Michigan,"191,995"
Luce,Michigan,"6,229"
Mackinac,Michigan,"10,799"
Macomb,Michigan,"873,972"
Manistee,Michigan,"24,558"
Marquette,Michigan,"66,699"
Mason,Michigan,"29,144"
Mecosta,Michigan,"43,453"
Menominee,Michigan,"22,780"
Midland,Michigan,"83,156"
Missaukee,Michigan,"15,118"
Monroe,Michigan,"150,500"
Montcalm,Michigan,"63,888"
Montmorency,Michigan,"9,328"
Muskegon,Michigan,"173,566"
Newaygo,Michigan,"48,980"
Oakland,Michigan,"1,257,584"
Oceana,Michigan,"26,467"
Ogemaw,Michigan,"20,997"
Ontonagon,Michigan,"5,720"
Osceola,Michigan,"23,460"
Oscoda,Michigan,"8,241"
Otsego,Michigan,"24,668"
Ottawa,Michigan,"291,830"
Presque Isle,Michigan,"12,592"
Roscommon,Michigan,"24,019"
Saginaw,Michigan,"190,539"
St. Clair,Michigan,"159,128"
St. Joseph,Michigan,"60,964"
Sanilac,Michigan,"41,170"
Schoolcraft,Michigan,"8,094"
Shiawassee,Michigan,"68,122"
Tuscola,Michigan,"52,245"
Van Buren,Michigan,"75,677"
Washtenaw,Michigan,"367,601"
Wayne,Michigan,"1,749,343"
Wexford,Michigan,"33,631"
Aitkin,Minnesota,"15,886"
Anoka,Minnesota,"356,921"
Becker,Minnesota,"34,423"
Beltrami,Minnesota,"47,188"
Benton,Minnesota,"40,889"
Big Stone,Minnesota,"4,991"
Blue Earth,Minnesota,"67,653"
Brown,Minnesota,"25,008"
Carlton,Minnesota,"35,871"
Carver,Minnesota,"105,089"
Cass,Minnesota,"29,779"
Chippewa,Minnesota,"11,800"
Chisago,Minnesota,"56,579"
Clay,Minnesota,"64,222"
Clearwater,Minnesota,"8,818"
Cook,Minnesota,"5,463"
Cottonwood,Minnesota,"11,196"
Crow Wing,Minnesota,"65,055"
Dakota,Minnesota,"429,021"
Dodge,Minnesota,"20,934"
Douglas,Minnesota,"38,141"
Faribault,Minnesota,"13,653"
Fillmore,Minnesota,"21,067"
Freeborn,Minnesota,"30,281"
Goodhue,Minnesota,"46,340"
Grant,Minnesota,"5,972"
Hennepin,Minnesota,"1,265,843"
Houston,Minnesota,"18,600"
Hubbard,Minnesota,"21,491"
Isanti,Minnesota,"40,596"
Itasca,Minnesota,"45,130"
Jackson,Minnesota,"9,846"
Kanabec,Minnesota,"16,337"
Kandiyohi,Minnesota,"43,199"
Kittson,Minnesota,"4,298"
Koochiching,Minnesota,"12,229"
Lac qui Parle,Minnesota,"6,623"
Lake,Minnesota,"10,641"
Lake of the Woods,Minnesota,"3,740"
Le Sueur,Minnesota,"28,887"
Lincoln,Minnesota,"5,639"
Lyon,Minnesota,"25,474"
McLeod,Minnesota,"35,893"
Mahnomen,Minnesota,"5,527"
Marshall,Minnesota,"9,336"
Martin,Minnesota,"19,683"
Meeker,Minnesota,"23,222"
Mille Lacs,Minnesota,"26,277"
Morrison,Minnesota,"33,386"
Mower,Minnesota,"40,062"
Murray,Minnesota,"8,194"
Nicollet,Minnesota,"34,274"
Nobles,Minnesota,"21,629"
Norman,Minnesota,"6,375"
Olmsted,Minnesota,"158,293"
Otter Tail,Minnesota,"58,746"
Pennington,Minnesota,"14,119"
Pine,Minnesota,"29,579"
Pipestone,Minnesota,"9,126"
Polk,Minnesota,"31,364"
Pope,Minnesota,"11,249"
Ramsey,Minnesota,"550,321"
Red Lake,Minnesota,"4,055"
Redwood,Minnesota,"15,170"
Renville,Minnesota,"14,548"
Rice,Minnesota,"66,972"
Rock,Minnesota,"9,315"
Roseau,Minnesota,"15,165"
St. Louis,Minnesota,"199,070"
Scott,Minnesota,"149,013"
Sherburne,Minnesota,"97,238"
Sibley,Minnesota,"14,865"
Stearns,Minnesota,"161,075"
Steele,Minnesota,"36,649"
Stevens,Minnesota,"9,805"
Swift,Minnesota,"9,266"
Todd,Minnesota,"24,664"
Traverse,Minnesota,"3,259"
Wabasha,Minnesota,"21,627"
Wadena,Minnesota,"13,682"
Waseca,Minnesota,"18,612"
Washington,Minnesota,"262,440"
Watonwan,Minnesota,"10,897"
Wilkin,Minnesota,"6,207"
Winona,Minnesota,"50,484"
Wright,Minnesota,"138,377"
Yellow Medicine,Minnesota,"9,709"
Adams,Mississippi,"30,693"
Alcorn,Mississippi,"36,953"
Amite,Mississippi,"12,297"
Attala,Mississippi,"18,174"
Benton,Mississippi,"8,259"
Bolivar,Mississippi,"30,628"
Calhoun,Mississippi,"14,361"
Carroll,Mississippi,"9,947"
Chickasaw,Mississippi,"17,103"
Choctaw,Mississippi,"8,210"
Claiborne,Mississippi,"8,988"
Clarke,Mississippi,"15,541"
Clay,Mississippi,"19,316"
Coahoma,Mississippi,"22,124"
Copiah,Mississippi,"28,065"
Covington,Mississippi,"18,636"
DeSoto,Mississippi,"184,945"
Forrest,Mississippi,"74,897"
Franklin,Mississippi,"7,713"
George,Mississippi,"24,500"
Greene,Mississippi,"13,586"
Grenada,Mississippi,"20,758"
Hancock,Mississippi,"47,632"
Harrison,Mississippi,"208,080"
Hinds,Mississippi,"231,840"
Holmes,Mississippi,"17,010"
Humphreys,Mississippi,"8,064"
Issaquena,Mississippi,"1,327"
Itawamba,Mississippi,"23,390"
Jackson,Mississippi,"143,617"
Jasper,Mississippi,"16,383"
Jefferson,Mississippi,"6,990"
Jefferson Davis,Mississippi,"11,128"
Jones,Mississippi,"68,098"
Kemper,Mississippi,"9,742"
Lafayette,Mississippi,"54,019"
Lamar,Mississippi,"63,343"
Lauderdale,Mississippi,"74,125"
Lawrence,Mississippi,"12,586"
Leake,Mississippi,"22,786"
Lee,Mississippi,"85,436"
Leflore,Mississippi,"28,183"
Lincoln,Mississippi,"34,153"
Lowndes,Mississippi,"58,595"
Madison,Mississippi,"106,272"
Marion,Mississippi,"24,573"
Marshall,Mississippi,"35,294"
Monroe,Mississippi,"35,252"
Montgomery,Mississippi,"9,775"
Neshoba,Mississippi,"29,118"
Newton,Mississippi,"21,018"
Noxubee,Mississippi,"10,417"
Oktibbeha,Mississippi,"49,587"
Panola,Mississippi,"34,192"
Pearl River,Mississippi,"55,535"
Perry,Mississippi,"11,973"
Pike,Mississippi,"39,288"
Pontotoc,Mississippi,"32,174"
Prentiss,Mississippi,"25,126"
Quitman,Mississippi,"6,792"
Rankin,Mississippi,"155,271"
Scott,Mississippi,"28,124"
Sharkey,Mississippi,"4,321"
Simpson,Mississippi,"26,658"
Smith,Mississippi,"15,916"
Stone,Mississippi,"18,336"
Sunflower,Mississippi,"25,110"
Tallahatchie,Mississippi,"13,809"
Tate,Mississippi,"28,321"
Tippah,Mississippi,"22,015"
Tishomingo,Mississippi,"19,383"
Tunica,Mississippi,"9,632"
Union,Mississippi,"28,815"
Walthall,Mississippi,"14,286"
Warren,Mississippi,"45,381"
Washington,Mississippi,"43,909"
Wayne,Mississippi,"20,183"
Webster,Mississippi,"9,689"
Wilkinson,Mississippi,"8,630"
Winston,Mississippi,"17,955"
Yalobusha,Mississippi,"12,108"
Yazoo,Mississippi,"29,690"
Adair,Missouri,"25,343"
Andrew,Missouri,"17,712"
Atchison,Missouri,"5,143"
Audrain,Missouri,"25,388"
Barry,Missouri,"35,789"
Barton,Missouri,"11,754"
Bates,Missouri,"16,172"
Benton,Missouri,"19,443"
Bollinger,Missouri,"12,133"
Boone,Missouri,"180,463"
Buchanan,Missouri,"87,364"
Butler,Missouri,"42,478"
Caldwell,Missouri,"9,020"
Callaway,Missouri,"44,743"
Camden,Missouri,"46,305"
Cape Girardeau,Missouri,"78,871"
Carroll,Missouri,"8,679"
Carter,Missouri,"5,982"
Cass,Missouri,"105,780"
Cedar,Missouri,"14,349"
Chariton,Missouri,"7,426"
Christian,Missouri,"88,595"
Clark,Missouri,"6,797"
Clay,Missouri,"249,948"
Clinton,Missouri,"20,387"
Cole,Missouri,"76,745"
Cooper,Missouri,"17,709"
Crawford,Missouri,"23,920"
Dade,Missouri,"7,561"
Dallas,Missouri,"16,878"
Daviess,Missouri,"8,278"
DeKalb,Missouri,"12,547"
Dent,Missouri,"15,573"
Douglas,Missouri,"13,185"
Dunklin,Missouri,"29,131"
Franklin,Missouri,"103,967"
Gasconade,Missouri,"14,706"
Gentry,Missouri,"6,571"
Greene,Missouri,"293,086"
Grundy,Missouri,"9,850"
Harrison,Missouri,"8,352"
Henry,Missouri,"21,824"
Hickory,Missouri,"9,544"
Holt,Missouri,"4,403"
Howard,Missouri,"10,001"
Howell,Missouri,"40,117"
Iron,Missouri,"10,125"
Jackson,Missouri,"703,011"
Jasper,Missouri,"121,328"
Jefferson,Missouri,"225,081"
Johnson,Missouri,"54,062"
Knox,Missouri,"3,959"
Laclede,Missouri,"35,723"
Lafayette,Missouri,"32,708"
Lawrence,Missouri,"38,355"
Lewis,Missouri,"9,776"
Lincoln,Missouri,"59,013"
Linn,Missouri,"11,920"
Livingston,Missouri,"15,227"
McDonald,Missouri,"22,837"
Macon,Missouri,"15,117"
Madison,Missouri,"12,088"
Maries,Missouri,"8,697"
Marion,Missouri,"28,530"
Mercer,Missouri,"3,617"
Miller,Missouri,"25,619"
Mississippi,Missouri,"13,180"
Moniteau,Missouri,"16,132"
Monroe,Missouri,"8,644"
Montgomery,Missouri,"11,551"
Morgan,Missouri,"20,627"
New Madrid,Missouri,"17,076"
Newton,Missouri,"58,236"
Nodaway,Missouri,"22,092"
Oregon,Missouri,"10,529"
Osage,Missouri,"13,615"
Ozark,Missouri,"9,174"
Pemiscot,Missouri,"15,805"
Perry,Missouri,"19,136"
Pettis,Missouri,"42,339"
Phelps,Missouri,"44,573"
Pike,Missouri,"18,302"
Platte,Missouri,"104,418"
Polk,Missouri,"32,149"
Pulaski,Missouri,"52,607"
Putnam,Missouri,"4,696"
Ralls,Missouri,"10,309"
Randolph,Missouri,"24,748"
Ray,Missouri,"23,018"
Reynolds,Missouri,"6,270"
Ripley,Missouri,"13,288"
St. Charles,Missouri,"402,022"
St. Clair,Missouri,"9,397"
Ste. Genevieve,Missouri,"17,894"
St. Francois,Missouri,"67,215"
St. Louis,Missouri,"994,205"
Saline,Missouri,"22,761"
Schuyler,Missouri,"4,660"
Scotland,Missouri,"4,902"
Scott,Missouri,"38,280"
Shannon,Missouri,"8,166"
Shelby,Missouri,"5,930"
Stoddard,Missouri,"29,025"
Stone,Missouri,"31,952"
Sullivan,Missouri,"6,089"
Taney,Missouri,"55,928"
Texas,Missouri,"25,398"
Vernon,Missouri,"20,563"
Warren,Missouri,"35,649"
Washington,Missouri,"24,730"
Wayne,Missouri,"12,873"
Webster,Missouri,"39,592"
Worth,Missouri,"2,013"
Wright,Missouri,"18,289"
"St. Louis, City of[t]",Missouri,"300,576"
Beaverhead,Montana,"9,453"
Big Horn,Montana,"13,319"
Blaine,Montana,"6,681"
Broadwater,Montana,"6,237"
Carbon,Montana,"10,725"
Carter,Montana,"1,252"
Cascade,Montana,"81,366"
Chouteau,Montana,"5,635"
Custer,Montana,"11,402"
Daniels,Montana,"1,690"
Dawson,Montana,"8,613"
Deer Lodge,Montana,"9,140"
Fallon,Montana,"2,846"
Fergus,Montana,"11,050"
Flathead,Montana,"103,806"
Gallatin,Montana,"114,434"
Garfield,Montana,"1,258"
Glacier,Montana,"13,753"
Golden Valley,Montana,821
Granite,Montana,"3,379"
Hill,Montana,"16,484"
Jefferson,Montana,"12,221"
Judith Basin,Montana,"2,007"
Lake,Montana,"30,458"
Lewis and Clark,Montana,"69,432"
Liberty,Montana,"2,337"
Lincoln,Montana,"19,980"
McCone,Montana,"1,664"
Madison,Montana,"8,600"
Meagher,Montana,"1,862"
Mineral,Montana,"4,397"
Missoula,Montana,"119,600"
Musselshell,Montana,"4,633"
Park,Montana,"16,606"
Petroleum,Montana,487
Phillips,Montana,"3,954"
Pondera,Montana,"5,911"
Powder River,Montana,"1,682"
Powell,Montana,"6,890"
Prairie,Montana,"1,077"
Ravalli,Montana,"43,806"
Richland,Montana,"10,803"
Roosevelt,Montana,"11,004"
Rosebud,Montana,"8,937"
Sanders,Montana,"12,113"
Sheridan,Montana,"3,309"
Silver Bow,Montana,"34,915"
Stillwater,Montana,"9,642"
Sweet Grass,Montana,"3,737"
Teton,Montana,"6,147"
Toole,Montana,"4,736"
Treasure,Montana,696
Valley,Montana,"7,396"
Wheatland,Montana,"2,126"
Wibaux,Montana,969
Yellowstone,Montana,"161,300"
Adams,Nebraska,"31,363"
Antelope,Nebraska,"6,298"
Arthur,Nebraska,463
Banner,Nebraska,745
Blaine,Nebraska,465
Boone,Nebraska,"5,192"
Box Butte,Nebraska,"10,783"
Boyd,Nebraska,"1,919"
Brown,Nebraska,"2,955"
Buffalo,Nebraska,"49,659"
Burt,Nebraska,"6,459"
Butler,Nebraska,"8,016"
Cass,Nebraska,"26,248"
Cedar,Nebraska,"8,402"
Chase,Nebraska,"3,924"
Cherry,Nebraska,"5,689"
Cheyenne,Nebraska,"8,910"
Clay,Nebraska,"6,203"
Colfax,Nebraska,"10,709"
Cuming,Nebraska,"8,846"
Custer,Nebraska,"10,777"
Dakota,Nebraska,"20,026"
Dawes,Nebraska,"8,589"
Dawson,Nebraska,"23,595"
Deuel,Nebraska,"1,794"
Dixon,Nebraska,"5,636"
Dodge,Nebraska,"36,565"
Douglas,Nebraska,"571,327"
Dundy,Nebraska,"1,693"
